id,name,description,brand_id,category_id,price,load_class,application,temperature_range
93,FAG HILFE-7046,FAG HILFE-7046 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,2,3,302.14,high,precision,0–80°C
94,NSK FAHRRAD-8434,NSK FAHRRAD-8434 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,5,3,164.8,low,industrial,-20–120°C
95,SKF WELT-9779,SKF WELT-9779 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,1,2,148.84,medium,automotive,-20–120°C
96,FAG GLAUBEN-9595,FAG GLAUBEN-9595 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,4,131.66,medium,automotive,0–80°C
97,Schaeffler FRAU-5952,Schaeffler FRAU-5952 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,3,2,168.79,medium,precision,-40–200°C
98,SKF DUMM-3068,SKF DUMM-3068 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,1,1,253.48,medium,industrial,-40–200°C
99,NSK KATZE-8216,NSK KATZE-8216 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,5,3,216.53,high,automotive,-40–200°C
100,Schaeffler ZWISCHEN-2070,Schaeffler ZWISCHEN-2070 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,3,4,60.2,low,automotive,-20–120°C
101,FAG DAZU-5978,FAG DAZU-5978 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,2,2,366.9,low,industrial,-40–200°C
102,NSK MÜDE-4697,NSK MÜDE-4697 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,4,276.78,low,automotive,0–80°C
103,Schaeffler NEUN-1986,Schaeffler NEUN-1986 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,3,4,144.37,low,precision,0–80°C
104,FAG JETZT-3573,FAG JETZT-3573 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,3,300.59,medium,industrial,0–80°C
105,SKF STRASSE-8381,SKF STRASSE-8381 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,1,2,11.18,medium,industrial,-40–200°C
106,FAG TOT-8438,FAG TOT-8438 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,3,321.06,medium,industrial,0–80°C
107,NSK LAUT-9922,NSK LAUT-9922 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,2,197.06,low,industrial,-40–200°C
108,SKF BILD-6039,SKF BILD-6039 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,1,83.01,high,automotive,-40–200°C
109,SKF KOMMEN-7594,SKF KOMMEN-7594 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,1,4,313.02,high,precision,0–80°C
110,SKF VIEL-6280,SKF VIEL-6280 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,1,401.35,high,automotive,-40–200°C
111,FAG LANGSAM-5415,FAG LANGSAM-5415 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,2,1,449.81,medium,automotive,-20–120°C
112,INA BERG-3973,INA BERG-3973 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,4,4,413.07,medium,industrial,0–80°C
113,INA SCHAUEN-6260,INA SCHAUEN-6260 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,4,3,189.67,medium,automotive,0–80°C
114,Schaeffler STEIGEN-5722,Schaeffler STEIGEN-5722 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,3,4,315.22,low,automotive,0–80°C
115,INA SOHN-6296,INA SOHN-6296 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,1,148.39,medium,precision,-20–120°C
116,NSK GAB-4073,NSK GAB-4073 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,4,191.83,low,automotive,0–80°C
117,INA NAH-9998,INA NAH-9998 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,4,1,99.57,low,industrial,-40–200°C
118,SKF ARBEITEN-4920,SKF ARBEITEN-4920 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,1,438.18,medium,industrial,0–80°C
119,NSK RUND-2527,NSK RUND-2527 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,1,252.99,low,automotive,0–80°C
120,SKF WEINEN-5781,SKF WEINEN-5781 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,1,2,229.29,low,automotive,-40–200°C
121,INA LEBEN-3369,INA LEBEN-3369 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,2,210.99,medium,industrial,-40–200°C
122,NSK SCHÖN-5526,NSK SCHÖN-5526 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,5,2,390.17,high,precision,-20–120°C
123,SKF DRAUSSEN-9022,SKF DRAUSSEN-9022 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,3,329.46,low,industrial,0–80°C
124,Schaeffler SPÄTER-9903,Schaeffler SPÄTER-9903 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,3,3,252.84,low,industrial,0–80°C
125,FAG ÜBERALL-7730,FAG ÜBERALL-7730 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,4,112.77,medium,industrial,-40–200°C
126,INA FEST-1606,INA FEST-1606 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,4,2,227.94,low,precision,0–80°C
127,INA SPIEL-8486,INA SPIEL-8486 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,4,1,241.42,low,industrial,0–80°C
128,FAG TRINKEN-5342,FAG TRINKEN-5342 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,1,216.58,low,automotive,-20–120°C
129,NSK HERAUS-8994,NSK HERAUS-8994 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,5,4,429.82,low,industrial,-20–120°C
130,SKF RUFEN-5708,SKF RUFEN-5708 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,2,287.71,medium,industrial,0–80°C
131,SKF IST-5906,SKF IST-5906 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,1,4,83.2,low,industrial,-20–120°C
132,SKF FENSTER-8056,SKF FENSTER-8056 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,1,3,167.72,medium,precision,-20–120°C
133,INA ANFANGEN-2293,INA ANFANGEN-2293 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,2,84.79,high,automotive,-40–200°C
134,INA HUNGER-5161,INA HUNGER-5161 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,4,2,112.16,low,industrial,-20–120°C
135,Schaeffler GERN-6661,Schaeffler GERN-6661 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,2,42.5,high,precision,-40–200°C
136,INA HIER-7302,INA HIER-7302 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,3,97.66,medium,precision,-40–200°C
137,INA IHM-5837,INA IHM-5837 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,4,3,262.92,low,precision,-20–120°C
138,NSK FAHRRAD-9138,NSK FAHRRAD-9138 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,1,410.67,medium,precision,-40–200°C
139,Schaeffler GEHEN-5106,Schaeffler GEHEN-5106 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,2,290.11,high,industrial,-40–200°C
140,SKF DER-1546,SKF DER-1546 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,3,356.99,low,industrial,0–80°C
141,Schaeffler TRINKEN-3877,Schaeffler TRINKEN-3877 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,3,3,338.89,medium,precision,-20–120°C
142,Schaeffler NUR-5210,Schaeffler NUR-5210 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,3,3,375.41,medium,industrial,-40–200°C
143,INA LERNEN-4696,INA LERNEN-4696 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,1,71.93,high,industrial,-40–200°C
144,INA WASCHEN-3024,INA WASCHEN-3024 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,1,126.36,high,automotive,-40–200°C
145,Schaeffler MÖGLICH-8724,Schaeffler MÖGLICH-8724 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,1,306.93,high,precision,-40–200°C
146,FAG SEIT-8606,FAG SEIT-8606 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,1,289.58,high,industrial,-40–200°C
147,FAG WOCHE-5986,FAG WOCHE-5986 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,1,426.36,medium,automotive,0–80°C
148,FAG MERKEN-7078,FAG MERKEN-7078 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,2,181.0,medium,precision,-40–200°C
149,FAG HIER-9017,FAG HIER-9017 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,4,298.17,high,precision,-40–200°C
150,Schaeffler SUCHEN-4868,Schaeffler SUCHEN-4868 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,3,2,205.09,medium,precision,0–80°C
151,NSK OBEN-5520,NSK OBEN-5520 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,3,36.64,medium,industrial,0–80°C
152,SKF HILFE-1349,SKF HILFE-1349 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,2,292.35,low,automotive,0–80°C
153,NSK SIEBEN-4394,NSK SIEBEN-4394 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,5,2,40.19,high,automotive,-40–200°C
154,Schaeffler GAR-1046,Schaeffler GAR-1046 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,2,357.0,high,precision,-40–200°C
155,NSK HIER-2801,NSK HIER-2801 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,3,361.35,medium,precision,-40–200°C
156,SKF RUND-4898,SKF RUND-4898 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,3,357.59,low,precision,0–80°C
157,Schaeffler RICHTIG-7897,Schaeffler RICHTIG-7897 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,1,65.77,high,industrial,-40–200°C
158,INA ZUR-9408,INA ZUR-9408 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,4,352.33,high,precision,0–80°C
159,NSK UND-1710,NSK UND-1710 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,2,425.98,high,industrial,0–80°C
160,SKF KLASSE-7580,SKF KLASSE-7580 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,1,449.38,high,precision,-40–200°C
161,INA GAR-6277,INA GAR-6277 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,1,405.68,medium,industrial,-20–120°C
162,FAG LEHRERIN-9984,FAG LEHRERIN-9984 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,3,284.7,medium,precision,-40–200°C
163,INA HIN-2874,INA HIN-2874 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,4,53.64,high,automotive,0–80°C
164,INA LACHEN-8430,INA LACHEN-8430 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,2,192.08,medium,precision,-40–200°C
165,INA NICHTS-7132,INA NICHTS-7132 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,3,302.65,high,precision,0–80°C
166,SKF WINTER-7105,SKF WINTER-7105 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,1,200.03,medium,automotive,0–80°C
167,SKF SACHE-7929,SKF SACHE-7929 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,1,4,165.58,high,automotive,0–80°C
168,NSK WIESE-9313,NSK WIESE-9313 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,5,3,164.72,low,automotive,-20–120°C
169,FAG FUSSBALL-7022,FAG FUSSBALL-7022 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,1,164.05,low,automotive,-20–120°C
170,INA MINUTENMIR-5381,INA MINUTENMIR-5381 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,1,277.96,high,industrial,-40–200°C
171,Schaeffler DICK-3972,Schaeffler DICK-3972 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,3,3,164.45,medium,precision,-20–120°C
172,SKF BEI-4524,SKF BEI-4524 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,1,1,338.29,high,precision,-40–200°C
173,FAG BAUM-6314,FAG BAUM-6314 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,3,147.12,medium,industrial,0–80°C
174,FAG VERSTEHEN-5458,FAG VERSTEHEN-5458 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,1,306.55,high,precision,-40–200°C
175,INA ENDLICH-9394,INA ENDLICH-9394 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,4,4,130.19,low,industrial,-20–120°C
176,Schaeffler UNS-6053,Schaeffler UNS-6053 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,3,4,241.85,low,precision,-40–200°C
177,NSK DENN-5938,NSK DENN-5938 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,1,13.38,low,automotive,0–80°C
178,Schaeffler SCHWIMMEN-9149,Schaeffler SCHWIMMEN-9149 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,3,3,62.79,low,automotive,-20–120°C
179,INA SETZEN-6802,INA SETZEN-6802 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,4,2,230.12,low,automotive,-20–120°C
180,SKF NENNEN-6129,SKF NENNEN-6129 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,1,4,415.31,low,industrial,-40–200°C
181,INA BEIN-1341,INA BEIN-1341 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,3,60.68,high,industrial,-40–200°C
182,INA ZEIT-2734,INA ZEIT-2734 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,3,48.78,medium,automotive,-20–120°C
183,NSK FINDEN-6083,NSK FINDEN-6083 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,1,184.14,medium,industrial,-40–200°C
184,FAG SUCHEN-2868,FAG SUCHEN-2868 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,2,1,234.61,high,precision,0–80°C
